time_stamp, average time, incremental time, search time,fov check time, total time, alpha_bal, alpha_del
923.19981203,0.00480854,0.00101121,0.00000161,11817.00000000,0.00506436,0.000000,0.000000
923.29964996,0.00480774,0.00107988,0.00000148,11888.00000000,0.00446033,0.000000,0.000000
923.39949562,0.00480707,0.00106237,0.00000144,11922.00000000,0.00451344,0.000000,0.000000
923.49934114,0.00480709,0.00113292,0.00000149,12065.00000000,0.00481298,0.000000,0.000000
923.59999938,0.00480765,0.00110883,0.00000159,12209.00000000,0.00505791,0.000000,0.000000
923.69983658,0.00481442,0.00116552,0.00000220,12352.00000000,0.00780540,0.000000,0.000000
923.79967018,0.00482242,0.00189097,0.00000195,12430.00000000,0.00836406,0.000000,0.000000
923.89950802,0.00482774,0.00136607,0.00000195,12525.00000000,0.00719046,0.000000,0.000000
923.99935182,0.00483581,0.00120479,0.00000248,12629.00000000,0.00842950,0.000000,0.000000
924.09999376,0.00484568,0.00208317,0.00000182,12741.00000000,0.00924504,0.000000,0.000000
924.19984982,0.00484713,0.00134146,0.00000151,12864.00000000,0.00549655,0.000000,0.000000
924.29969037,0.00484926,0.00122034,0.00000151,12981.00000000,0.00580554,0.000000,0.000000
924.39954515,0.00486026,0.00195785,0.00000227,13026.00000000,0.00979690,0.000000,0.000000
924.49939299,0.00486680,0.00122454,0.00000185,13153.00000000,0.00780807,0.000000,0.000000
924.59963553,0.00487783,0.00177115,0.00000173,13179.00000000,0.00985456,0.000000,0.000000
924.69946841,0.00488158,0.00180246,0.00000155,13202.00000000,0.00657748,0.000000,0.000000
924.79931171,0.00488326,0.00099801,0.00000154,13143.00000000,0.00564243,0.000000,0.000000
924.89994203,0.00488526,0.00109333,0.00000155,13226.00000000,0.00579425,0.000000,0.000000
924.99978691,0.00489441,0.00172603,0.00000183,13266.00000000,0.00905748,0.000000,0.000000
925.09962435,0.00490361,0.00154036,0.00000174,13307.00000000,0.00910085,0.000000,0.000000
925.19944627,0.00490514,0.00103228,0.00000156,13323.00000000,0.00560276,0.000000,0.000000
925.29967250,0.00492445,0.00230348,0.00000148,13351.00000000,0.01377024,0.000000,0.000000
925.39950902,0.00492607,0.00098484,0.00000169,13357.00000000,0.00566638,0.000000,0.000000
925.49934754,0.00492670,0.00091779,0.00000159,13382.00000000,0.00521643,0.000000,0.000000
925.59960148,0.00492697,0.00086853,0.00000154,13379.00000000,0.00505465,0.000000,0.000000
925.69944750,0.00492813,0.00092167,0.00000166,13341.00000000,0.00546058,0.000000,0.000000
925.79929114,0.00494555,0.00214726,0.00000144,13352.00000000,0.01301461,0.000000,0.000000
925.89992756,0.00494726,0.00075320,0.00000182,13429.00000000,0.00573931,0.000000,0.000000
925.99976126,0.00495260,0.00074079,0.00000197,13428.00000000,0.00743717,0.000000,0.000000
926.09960336,0.00495410,0.00073334,0.00000198,13460.00000000,0.00564972,0.000000,0.000000
926.19944466,0.00495246,0.00066950,0.00000169,13451.00000000,0.00418753,0.000000,0.000000
926.29930095,0.00494949,0.00061949,0.00000158,13461.00000000,0.00355777,0.000000,0.000000
926.39994619,0.00495201,0.00097616,0.00000197,13472.00000000,0.00613369,0.000000,0.000000
926.49979017,0.00494860,0.00062132,0.00000166,13499.00000000,0.00334781,0.000000,0.000000
926.59962739,0.00494549,0.00053735,0.00000183,13530.00000000,0.00347867,0.000000,0.000000
926.69945921,0.00494104,0.00043647,0.00000170,13518.00000000,0.00284369,0.000000,0.000000
926.79929647,0.00493657,0.00044500,0.00000171,13557.00000000,0.00282136,0.000000,0.000000
926.89994711,0.00493136,0.00036629,0.00000168,13562.00000000,0.00246102,0.000000,0.000000
926.99978753,0.00492954,0.00057286,0.00000207,13550.00000000,0.00406547,0.000000,0.000000
927.09962553,0.00492426,0.00031855,0.00000185,13565.00000000,0.00241087,0.000000,0.000000
927.19945827,0.00492185,0.00051467,0.00000195,13558.00000000,0.00377497,0.000000,0.000000
927.29928386,0.00491635,0.00035987,0.00000192,13564.00000000,0.00228500,0.000000,0.000000
927.39992894,0.00491220,0.00051481,0.00000205,13593.00000000,0.00292587,0.000000,0.000000
927.49977142,0.00492547,0.00192708,0.00000137,13559.00000000,0.01129408,0.000000,0.000000
927.59960074,0.00493568,0.00189633,0.00000133,13590.00000000,0.00984622,0.000000,0.000000
927.69942910,0.00492987,0.00036683,0.00000164,13576.00000000,0.00212751,0.000000,0.000000
927.79966142,0.00492423,0.00025998,0.00000204,13614.00000000,0.00220291,0.000000,0.000000
927.89949648,0.00492023,0.00035606,0.00000311,13628.00000000,0.00298491,0.000000,0.000000
927.99932646,0.00491390,0.00021198,0.00000184,13635.00000000,0.00184428,0.000000,0.000000
928.09995274,0.00490759,0.00021296,0.00000196,13656.00000000,0.00183937,0.000000,0.000000
928.19979402,0.00490073,0.00019242,0.00000165,13673.00000000,0.00156122,0.000000,0.000000
928.29965692,0.00491236,0.00134377,0.00000167,13672.00000000,0.01058475,0.000000,0.000000
928.39948778,0.00492084,0.00142600,0.00000159,13685.00000000,0.00907004,0.000000,0.000000
928.49932576,0.00493940,0.00156485,0.00000187,13695.00000000,0.01403469,0.000000,0.000000
928.59996868,0.00494775,0.00165008,0.00000131,13742.00000000,0.00904386,0.000000,0.000000
928.69981126,0.00494251,0.00034805,0.00000191,13771.00000000,0.00236680,0.000000,0.000000
928.79965432,0.00496019,0.00180167,0.00000178,13734.00000000,0.01367643,0.000000,0.000000
928.89948426,0.00495438,0.00024661,0.00000171,13764.00000000,0.00208567,0.000000,0.000000
928.99933126,0.00494802,0.00020566,0.00000173,13789.00000000,0.00179804,0.000000,0.000000
929.09997870,0.00494357,0.00038706,0.00000193,13794.00000000,0.00273484,0.000000,0.000000
929.19981294,0.00493784,0.00023292,0.00000194,13779.00000000,0.00209328,0.000000,0.000000
929.29966117,0.00493272,0.00026280,0.00000225,13774.00000000,0.00238251,0.000000,0.000000
929.39949747,0.00492879,0.00038700,0.00000223,13785.00000000,0.00296393,0.000000,0.000000
929.49935122,0.00492498,0.00041086,0.00000249,13795.00000000,0.00302331,0.000000,0.000000
929.59998995,0.00493293,0.00131750,0.00000170,13810.00000000,0.00891709,0.000000,0.000000
929.69983789,0.00493771,0.00136846,0.00000148,13834.00000000,0.00733650,0.000000,0.000000
929.79967546,0.00493425,0.00057398,0.00000135,13845.00000000,0.00319367,0.000000,0.000000
929.89950958,0.00492613,0.00013886,0.00000170,13855.00000000,0.00083485,0.000000,0.000000
929.99935804,0.00492113,0.00050989,0.00000160,13869.00000000,0.00239504,0.000000,0.000000
930.09999394,0.00491354,0.00018436,0.00000214,13882.00000000,0.00107070,0.000000,0.000000
930.19983494,0.00490746,0.00034259,0.00000201,13946.00000000,0.00182835,0.000000,0.000000
930.29967368,0.00490090,0.00025021,0.00000159,13996.00000000,0.00156693,0.000000,0.000000
930.39951056,0.00489661,0.00057899,0.00000215,14031.00000000,0.00270975,0.000000,0.000000
930.49935020,0.00489185,0.00073279,0.00000171,14077.00000000,0.00246575,0.000000,0.000000
930.59999704,0.00488643,0.00032568,0.00000192,14124.00000000,0.00211533,0.000000,0.000000
930.69984114,0.00488411,0.00082282,0.00000272,14172.00000000,0.00369682,0.000000,0.000000
930.79965588,0.00487909,0.00044198,0.00000155,14165.00000000,0.00230702,0.000000,0.000000
930.89950998,0.00487782,0.00037394,0.00000153,14242.00000000,0.00422278,0.000000,0.000000
930.99936588,0.00487392,0.00043076,0.00000181,14307.00000000,0.00286545,0.000000,0.000000
931.09960462,0.00487281,0.00065553,0.00000366,14378.00000000,0.00429896,0.000000,0.000000
931.19944222,0.00486893,0.00065751,0.00000165,14439.00000000,0.00286730,0.000000,0.000000
931.29967468,0.00486483,0.00063507,0.00000166,14436.00000000,0.00273799,0.000000,0.000000
931.39950937,0.00486127,0.00060956,0.00000191,14484.00000000,0.00301201,0.000000,0.000000
931.49934839,0.00485755,0.00064650,0.00000144,14557.00000000,0.00292580,0.000000,0.000000
931.59997746,0.00485504,0.00080895,0.00000158,14634.00000000,0.00354698,0.000000,0.000000
931.69981379,0.00484894,0.00036399,0.00000170,14708.00000000,0.00166220,0.000000,0.000000
931.79966659,0.00484313,0.00043245,0.00000160,14780.00000000,0.00180842,0.000000,0.000000
931.89951228,0.00484287,0.00086920,0.00000147,14820.00000000,0.00470510,0.000000,0.000000
931.99935538,0.00484013,0.00070267,0.00000272,14865.00000000,0.00340278,0.000000,0.000000
932.09999562,0.00483443,0.00041076,0.00000168,14877.00000000,0.00183752,0.000000,0.000000
932.19982696,0.00482884,0.00030046,0.00000161,14903.00000000,0.00188014,0.000000,0.000000
932.29967643,0.00482376,0.00035223,0.00000173,14964.00000000,0.00213933,0.000000,0.000000
932.39952651,0.00482136,0.00092219,0.00000210,14990.00000000,0.00355556,0.000000,0.000000
932.49936677,0.00481876,0.00046720,0.00000204,14999.00000000,0.00343721,0.000000,0.000000
932.59999809,0.00483351,0.00198618,0.00000176,15057.00000000,0.01267011,0.000000,0.000000
932.69984543,0.00484429,0.00244089,0.00000160,15108.00000000,0.01057879,0.000000,0.000000
932.79968715,0.00485499,0.00215157,0.00000163,15291.00000000,0.01055803,0.000000,0.000000
932.89952079,0.00485392,0.00068304,0.00000301,15225.00000000,0.00428124,0.000000,0.000000
932.99934643,0.00484999,0.00057986,0.00000195,15298.00000000,0.00274499,0.000000,0.000000
933.09999389,0.00484626,0.00057812,0.00000206,15359.00000000,0.00285139,0.000000,0.000000
933.19982559,0.00484952,0.00066296,0.00000223,15424.00000000,0.00659912,0.000000,0.000000
933.29966220,0.00484861,0.00097355,0.00000208,15490.00000000,0.00435765,0.000000,0.000000
933.39951376,0.00484801,0.00145243,0.00000205,15545.00000000,0.00452559,0.000000,0.000000
933.49936712,0.00484476,0.00068591,0.00000193,15567.00000000,0.00308712,0.000000,0.000000
933.59960406,0.00485927,0.00221109,0.00000172,15657.00000000,0.01271340,0.000000,0.000000
933.69944820,0.00485710,0.00071073,0.00000205,15772.00000000,0.00368116,0.000000,0.000000
933.79929856,0.00485371,0.00075207,0.00000189,15875.00000000,0.00301110,0.000000,0.000000
933.89992080,0.00485003,0.00078155,0.00000171,15958.00000000,0.00284508,0.000000,0.000000
933.99976288,0.00486914,0.00273289,0.00000189,16154.00000000,0.01528555,0.000000,0.000000
934.09960378,0.00487925,0.00251091,0.00000153,16170.00000000,0.01040261,0.000000,0.000000
934.19945186,0.00487942,0.00126567,0.00000235,16230.00000000,0.00497191,0.000000,0.000000
934.29930095,0.00487652,0.00077320,0.00000189,16262.00000000,0.00328306,0.000000,0.000000
934.39994279,0.00487733,0.00113040,0.00000226,16335.00000000,0.00532555,0.000000,0.000000
934.49978775,0.00487511,0.00064528,0.00000239,16435.00000000,0.00365084,0.000000,0.000000
934.59963551,0.00487756,0.00131887,0.00000377,16530.00000000,0.00622837,0.000000,0.000000
934.69949699,0.00487366,0.00073428,0.00000164,16614.00000000,0.00272480,0.000000,0.000000
934.79934717,0.00486932,0.00057080,0.00000154,16706.00000000,0.00246427,0.000000,0.000000
934.89999921,0.00486560,0.00070175,0.00000175,16810.00000000,0.00280450,0.000000,0.000000
934.99982879,0.00486317,0.00091020,0.00000183,16893.00000000,0.00351990,0.000000,0.000000
935.09966539,0.00485996,0.00081633,0.00000171,17138.00000000,0.00307396,0.000000,0.000000
935.19951481,0.00487046,0.00269330,0.00000132,17072.00000000,0.01071687,0.000000,0.000000
935.29935437,0.00487843,0.00214299,0.00000132,17188.00000000,0.00932600,0.000000,0.000000
935.39998835,0.00487475,0.00053015,0.00000185,17275.00000000,0.00281946,0.000000,0.000000
935.49982871,0.00487203,0.00053091,0.00000193,17248.00000000,0.00334932,0.000000,0.000000
935.59966797,0.00487053,0.00053802,0.00000294,17283.00000000,0.00402634,0.000000,0.000000
935.69950485,0.00486627,0.00068444,0.00000170,17319.00000000,0.00247497,0.000000,0.000000
935.79934593,0.00486230,0.00033606,0.00000176,17255.00000000,0.00262579,0.000000,0.000000
935.89998509,0.00485817,0.00040495,0.00000190,17305.00000000,0.00252709,0.000000,0.000000
935.99982365,0.00485391,0.00032169,0.00000186,17333.00000000,0.00244794,0.000000,0.000000
936.09966801,0.00485191,0.00039689,0.00000169,17366.00000000,0.00371717,0.000000,0.000000
936.19950835,0.00484673,0.00027050,0.00000161,17336.00000000,0.00190966,0.000000,0.000000
936.29934487,0.00484242,0.00052963,0.00000167,17364.00000000,0.00239546,0.000000,0.000000
936.39998436,0.00484010,0.00053548,0.00000216,17354.00000000,0.00352007,0.000000,0.000000
936.49982312,0.00485292,0.00249314,0.00000162,17367.00000000,0.01216467,0.000000,0.000000
936.59965947,0.00485024,0.00050145,0.00000203,17408.00000000,0.00331765,0.000000,0.000000
936.69950676,0.00486183,0.00161389,0.00000182,17429.00000000,0.01149043,0.000000,0.000000
936.79934745,0.00485907,0.00050994,0.00000207,17432.00000000,0.00327658,0.000000,0.000000
936.89998785,0.00485430,0.00033301,0.00000187,17454.00000000,0.00211584,0.000000,0.000000
936.99982679,0.00485187,0.00057065,0.00000222,17477.00000000,0.00345928,0.000000,0.000000
937.09966337,0.00484746,0.00043437,0.00000198,17498.00000000,0.00230510,0.000000,0.000000
937.19951666,0.00484519,0.00062224,0.00000223,17525.00000000,0.00353710,0.000000,0.000000
937.29935405,0.00484135,0.00038375,0.00000202,17555.00000000,0.00261716,0.000000,0.000000
937.39997848,0.00483803,0.00040242,0.00000226,17550.00000000,0.00291877,0.000000,0.000000
937.49981285,0.00483908,0.00144427,0.00000357,17580.00000000,0.00544946,0.000000,0.000000
937.59965703,0.00483574,0.00044125,0.00000209,17600.00000000,0.00289504,0.000000,0.000000
937.69949270,0.00483797,0.00059485,0.00000309,17618.00000000,0.00613152,0.000000,0.000000
937.79933625,0.00484955,0.00188470,0.00000175,17646.00000000,0.01160201,0.000000,0.000000
937.89998031,0.00484971,0.00165092,0.00000236,17695.00000000,0.00494485,0.000000,0.000000
937.99982831,0.00486071,0.00173222,0.00000167,17686.00000000,0.01129233,0.000000,0.000000
938.09968259,0.00485642,0.00033507,0.00000190,17697.00000000,0.00234555,0.000000,0.000000
938.19951357,0.00485237,0.00031096,0.00000231,17713.00000000,0.00247338,0.000000,0.000000
938.29935758,0.00485353,0.00101560,0.00000543,17719.00000000,0.00553891,0.000000,0.000000
938.39962062,0.00484970,0.00034459,0.00000228,17740.00000000,0.00259406,0.000000,0.000000
938.49946680,0.00484533,0.00034025,0.00000188,17746.00000000,0.00226562,0.000000,0.000000
938.59930208,0.00484086,0.00031558,0.00000192,17752.00000000,0.00219669,0.000000,0.000000
938.69994058,0.00483665,0.00042995,0.00000194,17773.00000000,0.00234415,0.000000,0.000000
938.79978312,0.00483249,0.00044513,0.00000199,17771.00000000,0.00236847,0.000000,0.000000
938.89962620,0.00482830,0.00037592,0.00000198,17732.00000000,0.00234036,0.000000,0.000000
938.99945590,0.00482441,0.00041868,0.00000200,17755.00000000,0.00250927,0.000000,0.000000
939.09930964,0.00482038,0.00039681,0.00000198,17797.00000000,0.00241716,0.000000,0.000000
939.19996208,0.00481976,0.00139358,0.00000211,17831.00000000,0.00445248,0.000000,0.000000
939.29978651,0.00483249,0.00189577,0.00000158,17619.00000000,0.01243979,0.000000,0.000000
939.39961537,0.00484074,0.00194984,0.00000153,17728.00000000,0.00978333,0.000000,0.000000
939.49944667,0.00483718,0.00057798,0.00000179,17816.00000000,0.00270424,0.000000,0.000000
939.59929077,0.00483457,0.00063845,0.00000206,17841.00000000,0.00326742,0.000000,0.000000
939.69993373,0.00483844,0.00084568,0.00000387,17915.00000000,0.00716411,0.000000,0.000000
939.79977099,0.00483727,0.00101190,0.00000253,18008.00000000,0.00413181,0.000000,0.000000
939.89959793,0.00483552,0.00078935,0.00000220,18187.00000000,0.00378218,0.000000,0.000000
939.99943705,0.00483458,0.00086589,0.00000319,18141.00000000,0.00426419,0.000000,0.000000
940.09928527,0.00483803,0.00345192,0.00000236,18219.00000000,0.00693055,0.000000,0.000000
940.19992799,0.00483714,0.00080253,0.00000250,18311.00000000,0.00429388,0.000000,0.000000
940.29976814,0.00483599,0.00093367,0.00000273,18502.00000000,0.00413709,0.000000,0.000000
940.39961234,0.00483469,0.00096781,0.00000250,18622.00000000,0.00404276,0.000000,0.000000
940.49946044,0.00483460,0.00096623,0.00000207,18607.00000000,0.00477918,0.000000,0.000000
940.59930182,0.00484912,0.00271255,0.00000173,18689.00000000,0.01372380,0.000000,0.000000
940.69993624,0.00484828,0.00105727,0.00000239,18898.00000000,0.00433262,0.000000,0.000000
940.79979000,0.00484600,0.00069585,0.00000239,18888.00000000,0.00344825,0.000000,0.000000
940.89962392,0.00484607,0.00167723,0.00000271,18945.00000000,0.00489130,0.000000,0.000000
940.99946432,0.00484319,0.00065486,0.00000199,18522.00000000,0.00306855,0.000000,0.000000
941.09930006,0.00484072,0.00067702,0.00000221,18595.00000000,0.00332273,0.000000,0.000000
941.19993270,0.00483681,0.00052870,0.00000188,18651.00000000,0.00242049,0.000000,0.000000
941.29979431,0.00483495,0.00059517,0.00000255,18699.00000000,0.00368542,0.000000,0.000000
941.39964421,0.00483221,0.00060919,0.00000226,18780.00000000,0.00313997,0.000000,0.000000
941.49949125,0.00482987,0.00082288,0.00000206,18817.00000000,0.00337645,0.000000,0.000000
941.59931149,0.00483208,0.00047996,0.00000190,18846.00000000,0.00620268,0.000000,0.000000
941.69994607,0.00483159,0.00119011,0.00000303,18906.00000000,0.00453101,0.000000,0.000000
941.79977887,0.00483009,0.00045624,0.00000241,18968.00000000,0.00389502,0.000000,0.000000
941.89960571,0.00482931,0.00094554,0.00000240,19015.00000000,0.00434069,0.000000,0.000000
941.99945437,0.00482584,0.00061670,0.00000181,19067.00000000,0.00265675,0.000000,0.000000
942.09928955,0.00482233,0.00048733,0.00000183,19088.00000000,0.00262253,0.000000,0.000000
942.19993313,0.00481914,0.00076753,0.00000174,19147.00000000,0.00282373,0.000000,0.000000
942.29979410,0.00481554,0.00050061,0.00000180,19204.00000000,0.00255255,0.000000,0.000000
942.39962682,0.00481372,0.00074351,0.00000225,19253.00000000,0.00367152,0.000000,0.000000
942.49947734,0.00482832,0.00225739,0.00000170,19218.00000000,0.01402247,0.000000,0.000000
942.59930894,0.00482783,0.00100887,0.00000282,19315.00000000,0.00452017,0.000000,0.000000
942.69996540,0.00482547,0.00071173,0.00000200,19406.00000000,0.00333384,0.000000,0.000000
942.79980022,0.00482328,0.00067903,0.00000187,19469.00000000,0.00343709,0.000000,0.000000
942.89964180,0.00482082,0.00086329,0.00000174,19537.00000000,0.00326072,0.000000,0.000000
942.99948666,0.00481788,0.00067500,0.00000175,19636.00000000,0.00295346,0.000000,0.000000
943.09933956,0.00481850,0.00248314,0.00000215,19707.00000000,0.00521261,0.000000,0.000000
943.19997870,0.00481674,0.00078992,0.00000202,19746.00000000,0.00369623,0.000000,0.000000
943.29981616,0.00481436,0.00061846,0.00000195,19831.00000000,0.00329235,0.000000,0.000000
943.39965246,0.00481259,0.00083297,0.00000221,19986.00000000,0.00368554,0.000000,0.000000
943.49950310,0.00481106,0.00092516,0.00000245,20033.00000000,0.00382967,0.000000,0.000000
943.59934160,0.00480882,0.00072620,0.00000197,20010.00000000,0.00337041,0.000000,0.000000
943.69998586,0.00480647,0.00091647,0.00000187,20110.00000000,0.00329697,0.000000,0.000000
943.79982576,0.00480258,0.00060397,0.00000175,20216.00000000,0.00230495,0.000000,0.000000
943.89966974,0.00480143,0.00134459,0.00000235,20429.00000000,0.00405845,0.000000,0.000000
943.99950874,0.00479901,0.00096391,0.00000189,20444.00000000,0.00324086,0.000000,0.000000
944.09934284,0.00479518,0.00067912,0.00000181,20563.00000000,0.00231910,0.000000,0.000000
944.19997886,0.00479213,0.00099581,0.00000226,20736.00000000,0.00281724,0.000000,0.000000
944.29983676,0.00478895,0.00085839,0.00000190,20788.00000000,0.00272891,0.000000,0.000000
944.39967278,0.00478649,0.00107472,0.00000202,20923.00000000,0.00318866,0.000000,0.000000
944.49950862,0.00478687,0.00204572,0.00000326,21057.00000000,0.00503401,0.000000,0.000000
944.59934260,0.00478619,0.00113972,0.00000156,21147.00000000,0.00434732,0.000000,0.000000
944.69998282,0.00478332,0.00105669,0.00000186,21331.00000000,0.00291363,0.000000,0.000000
944.79982628,0.00477923,0.00081098,0.00000164,21455.00000000,0.00210275,0.000000,0.000000
944.89965706,0.00477726,0.00118606,0.00000146,21582.00000000,0.00349110,0.000000,0.000000
944.99949600,0.00477357,0.00080726,0.00000191,21706.00000000,0.00235897,0.000000,0.000000
945.09935728,0.00476967,0.00083921,0.00000175,21845.00000000,0.00220885,0.000000,0.000000
945.19999028,0.00476677,0.00099086,0.00000184,21953.00000000,0.00285923,0.000000,0.000000
945.29983081,0.00476268,0.00060801,0.00000188,22110.00000000,0.00207653,0.000000,0.000000
945.39967487,0.00476075,0.00128446,0.00000258,22213.00000000,0.00348684,0.000000,0.000000
945.49951131,0.00475827,0.00094563,0.00000201,22338.00000000,0.00312344,0.000000,0.000000
945.59933899,0.00475813,0.00081625,0.00000229,22492.00000000,0.00466602,0.000000,0.000000
945.69997113,0.00475515,0.00117968,0.00000176,22615.00000000,0.00278170,0.000000,0.000000
945.79981187,0.00475394,0.00170201,0.00000173,22772.00000000,0.00394840,0.000000,0.000000
945.89964607,0.00475154,0.00099652,0.00000192,22946.00000000,0.00315962,0.000000,0.000000
945.99947979,0.00475881,0.00221118,0.00000137,23114.00000000,0.00959274,0.000000,0.000000
946.09932431,0.00475662,0.00095070,0.00000163,23317.00000000,0.00329961,0.000000,0.000000
946.19995701,0.00475520,0.00099760,0.00000206,23460.00000000,0.00380826,0.000000,0.000000
946.29979714,0.00475495,0.00143770,0.00000241,23632.00000000,0.00458812,0.000000,0.000000
946.39964244,0.00475341,0.00106671,0.00000198,23858.00000000,0.00372065,0.000000,0.000000
946.49948674,0.00475027,0.00076516,0.00000172,23988.00000000,0.00264535,0.000000,0.000000
946.59932392,0.00474675,0.00066583,0.00000167,24139.00000000,0.00238737,0.000000,0.000000
946.69997074,0.00474355,0.00104858,0.00000157,24253.00000000,0.00259156,0.000000,0.000000
946.79981542,0.00474045,0.00080290,0.00000150,24377.00000000,0.00265253,0.000000,0.000000
946.89965822,0.00473680,0.00075813,0.00000182,24588.00000000,0.00227997,0.000000,0.000000
946.99951092,0.00473913,0.00156841,0.00000116,24658.00000000,0.00630941,0.000000,0.000000
947.09935676,0.00473932,0.00170507,0.00000121,24871.00000000,0.00486978,0.000000,0.000000
947.19998528,0.00473684,0.00087733,0.00000204,25147.00000000,0.00306007,0.000000,0.000000
947.29981872,0.00473415,0.00081239,0.00000184,25295.00000000,0.00291025,0.000000,0.000000
947.39965868,0.00473674,0.00307028,0.00000376,25458.00000000,0.00649545,0.000000,0.000000
947.49949716,0.00474107,0.00272073,0.00000170,25671.00000000,0.00768188,0.000000,0.000000
947.59933354,0.00474052,0.00148772,0.00000198,25879.00000000,0.00437008,0.000000,0.000000
947.69996038,0.00474161,0.00208682,0.00000215,26132.00000000,0.00548212,0.000000,0.000000
947.79979656,0.00475233,0.00571975,0.00000375,26379.00000000,0.01207687,0.000000,0.000000
947.89965238,0.00475214,0.00118527,0.00000227,26738.00000000,0.00462198,0.000000,0.000000
947.99948150,0.00475427,0.00164454,0.00000287,27007.00000000,0.00620924,0.000000,0.000000
948.09932476,0.00475465,0.00124702,0.00000180,27017.00000000,0.00501448,0.000000,0.000000
948.19994910,0.00475350,0.00112521,0.00000168,27216.00000000,0.00396565,0.000000,0.000000
948.29978576,0.00475355,0.00129063,0.00000210,27485.00000000,0.00479096,0.000000,0.000000
948.39961994,0.00475644,0.00176816,0.00000243,27710.00000000,0.00674808,0.000000,0.000000
948.49945612,0.00475649,0.00155694,0.00000171,27984.00000000,0.00478635,0.000000,0.000000
948.59930104,0.00476081,0.00293560,0.00000249,28200.00000000,0.00774909,0.000000,0.000000
948.69993012,0.00476393,0.00154015,0.00000207,28431.00000000,0.00692385,0.000000,0.000000
948.79976790,0.00477497,0.00311144,0.00000177,28752.00000000,0.01242161,0.000000,0.000000
948.89961742,0.00478364,0.00253716,0.00000173,29073.00000000,0.01080491,0.000000,0.000000
948.99945160,0.00478482,0.00167351,0.00000195,29665.00000000,0.00560399,0.000000,0.000000
949.09928962,0.00479230,0.00436595,0.00000287,29346.00000000,0.00999938,0.000000,0.000000
949.19993480,0.00479279,0.00182178,0.00000165,29714.00000000,0.00513090,0.000000,0.000000
949.29976374,0.00479650,0.00170229,0.00000269,29863.00000000,0.00738871,0.000000,0.000000
949.39959966,0.00479801,0.00201511,0.00000185,30224.00000000,0.00585508,0.000000,0.000000
949.49945080,0.00480148,0.00271201,0.00000184,30436.00000000,0.00722554,0.000000,0.000000
949.59929438,0.00480310,0.00159716,0.00000176,30695.00000000,0.00593846,0.000000,0.000000
949.69993592,0.00480457,0.00175727,0.00000206,30991.00000000,0.00583791,0.000000,0.000000
949.79978430,0.00480708,0.00174735,0.00000222,31269.00000000,0.00657380,0.000000,0.000000
949.89962498,0.00481000,0.00221324,0.00000211,31576.00000000,0.00686615,0.000000,0.000000
949.99947248,0.00481843,0.00298827,0.00000162,31797.00000000,0.01075625,0.000000,0.000000
950.09931866,0.00482130,0.00191200,0.00000250,32756.00000000,0.00684849,0.000000,0.000000
950.19996168,0.00482445,0.00216048,0.00000243,32485.00000000,0.00705056,0.000000,0.000000
950.29980086,0.00482419,0.00167307,0.00000165,32607.00000000,0.00464420,0.000000,0.000000
950.39964860,0.00482405,0.00150085,0.00000166,32948.00000000,0.00472365,0.000000,0.000000
950.49948430,0.00482673,0.00188784,0.00000296,33267.00000000,0.00672671,0.000000,0.000000
950.59931878,0.00483008,0.00259090,0.00000256,33675.00000000,0.00721721,0.000000,0.000000
950.69996898,0.00483254,0.00336145,0.00000195,33812.00000000,0.00658149,0.000000,0.000000
950.79981020,0.00483325,0.00196789,0.00000211,33912.00000000,0.00534066,0.000000,0.000000
950.89965682,0.00483405,0.00174908,0.00000202,33977.00000000,0.00540233,0.000000,0.000000
950.99949650,0.00483384,0.00202047,0.00000168,34300.00000000,0.00468286,0.000000,0.000000
951.09934822,0.00483334,0.00135602,0.00000172,34654.00000000,0.00447592,0.000000,0.000000
951.19999374,0.00483501,0.00197880,0.00000243,35025.00000000,0.00603625,0.000000,0.000000
951.29983506,0.00484296,0.00363180,0.00000164,35054.00000000,0.01055062,0.000000,0.000000
951.39966760,0.00485793,0.00429713,0.00000272,36003.00000000,0.01561710,0.000000,0.000000
951.49951450,0.00486172,0.00269869,0.00000275,36499.00000000,0.00759376,0.000000,0.000000
951.59936140,0.00486172,0.00154019,0.00000175,35996.00000000,0.00486415,0.000000,0.000000
951.69960234,0.00486404,0.00278900,0.00000200,36353.00000000,0.00653927,0.000000,0.000000
951.79943474,0.00486530,0.00193171,0.00000191,36508.00000000,0.00577028,0.000000,0.000000
951.89967866,0.00486574,0.00179062,0.00000173,36792.00000000,0.00518861,0.000000,0.000000
951.99952272,0.00486790,0.00225471,0.00000190,37001.00000000,0.00643388,0.000000,0.000000
952.09936904,0.00486786,0.00165328,0.00000173,37278.00000000,0.00483814,0.000000,0.000000
952.19961664,0.00486972,0.00189080,0.00000199,37531.00000000,0.00622346,0.000000,0.000000
952.29946850,0.00487350,0.00184991,0.00000226,38144.00000000,0.00762530,0.000000,0.000000
952.39932480,0.00487515,0.00219066,0.00000192,38214.00000000,0.00607411,0.000000,0.000000
952.49996478,0.00487930,0.00200305,0.00000243,38314.00000000,0.00791271,0.000000,0.000000
952.59981214,0.00488145,0.00192204,0.00000190,38743.00000000,0.00645224,0.000000,0.000000
952.69964890,0.00489687,0.00324610,0.00000294,38852.00000000,0.01618519,0.000000,0.000000
952.79949348,0.00490220,0.00441053,0.00000186,39303.00000000,0.00880369,0.000000,0.000000
